Theta,Distance,Z
-19.8325,2.5828,0.0
-21.8246,2.7726,0.0
-17.8635,2.2124,0.0
-19.8556,2.3993,0.0
-18.8699,2.22,0.0
-18.8767,2.1607,0.0
-21.8646,2.4371,0.0
-18.8896,2.0454,0.0
-17.9014,1.8815,0.0
-17.9069,1.8284,0.0
-17.9126,1.7721,0.0
-21.8998,2.0971,0.0
-17.923,1.6627,0.0
-16.9322,1.5171,0.0
-17.9331,1.55,0.0
-17.9377,1.4968,0.0
-19.9359,1.6005,0.0
-17.9467,1.3841,0.0
-19.9453,1.4787,0.0
-19.9498,1.416,0.0
-19.9542,1.3533,0.0
-19.9581,1.2941,0.0
-21.9583,1.3546,0.0
-21.9624,1.2856,0.0
-22.9646,1.2759,0.0
-18.974,0.9944,0.0
-19.9758,0.984,0.0
-21.9765,1.0172,0.0
-17.9833,0.7757,0.0
-19.984,0.7991,0.0
-22.9843,0.8508,0.0
-18.9891,0.6432,0.0
-19.9906,0.6143,0.0
-18.9927,0.5272,0.0
-17.9945,0.4429,0.0
-18.9956,0.4079,0.0
-19.9966,0.37,0.0
-21.9974,0.3379,0.0
-18.9986,0.2321,0.0
-17.9992,0.1665,0.0
-16.9997,0.1038,0.0
-18.9999,0.0564,0.0
-23.0,0.0,0.0
-21.9999,-0.0691,0.0
-18.9996,-0.1194,0.0
-19.9991,-0.185,0.0
-17.9986,-0.223,0.0
-18.9977,-0.2951,0.0
-21.9962,-0.407,0.0
-19.9953,-0.4328,0.0
-21.9932,-0.5452,0.0
-19.9923,-0.5549,0.0
-19.9905,-0.6177,0.0
-19.9884,-0.6805,0.0
-19.9863,-0.7399,0.0
-18.9847,-0.7625,0.0
-17.9833,-0.7757,0.0
-19.9786,-0.9247,0.0
-21.9732,-1.0862,0.0
-17.9753,-0.942,0.0
-16.9738,-0.943,0.0
-17.9691,-1.055,0.0
-17.9658,-1.1083,0.0
-18.9602,-1.2294,0.0
-19.9539,-1.3568,0.0
-17.9548,-1.2744,0.0
-21.9398,-1.6266,0.0
-21.9346,-1.6955,0.0
-18.9391,-1.5205,0.0
-18.9342,-1.58,0.0
-17.9329,-1.5532,0.0
-21.9122,-1.9633,0.0
-18.9188,-1.755,0.0
-19.9086,-1.91,0.0
-18.9077,-1.8706,0.0
-17.9069,-1.8284,0.0
-21.8791,-2.3034,0.0
-14.9128,-1.6148,0.0
-18.8831,-2.1047,0.0
-19.8699,-2.2779,0.0
-19.863,-2.3369,0.0
-16.8772,-2.0394,0.0
-18.8555,-2.3386,0.0
-19.8405,-2.5205,0.0
-17.8493,-2.3246,0.0
-19.8243,-2.6451,0.0
-18.8256,-2.5687,0.0
-18.8174,-2.6279,0.0
-16.8291,-2.4041,0.0
-18.801,-2.7428,0.0
-19.7813,-2.9493,0.0
-18.7834,-2.8608,0.0
-17.7867,-2.7631,0.0
-22.7162,-3.602,0.0
-18.7561,-3.0345,0.0
-16.7737,-2.7648,0.0
-21.6957,-3.6462,0.0
-18.7272,-3.2078,0.0
-14.7771,-2.5764,0.0
-16.7381,-2.9725,0.0
-18.6968,-3.3809,0.0
-16.7196,-3.0747,0.0
-14.744,-2.7593,0.0
-16.7,-3.1797,0.0
-19.6359,-3.799,0.0
-18.6426,-3.6677,0.0
-19.6116,-3.9223,0.0
-18.6199,-3.7815,0.0
-17.6286,-3.6379,0.0
-17.617,-3.6932,0.0
-17.606,-3.7455,0.0
-18.5716,-4.0119,0.0
-17.5821,-3.856,0.0
-19.5229,-4.3424,0.0
-18.5337,-4.1835,0.0
-17.5457,-4.0185,0.0
-14.6114,-3.3921,0.0
-17.5208,-4.1256,0.0
-16.5351,-3.9484,0.0
-18.4673,-4.4677,0.0
-17.4819,-4.2875,0.0
-16.4979,-4.1012,0.0
-16.4857,-4.1501,0.0
-16.4725,-4.2019,0.0
-16.4593,-4.2536,0.0
-17.414,-4.5555,0.0
-19.3329,-5.1224,0.0
-18.3509,-4.924,0.0
-18.3362,-4.9784,0.0
-17.3562,-4.7709,0.0
-17.3411,-4.8254,0.0
-17.3268,-4.8769,0.0
-17.3113,-4.9313,0.0
-18.2566,-5.2626,0.0
-19.201,-5.5966,0.0
-14.3875,-4.2427,0.0
-18.2072,-5.4313,0.0
-17.2336,-5.1966,0.0
-17.2172,-5.2507,0.0
-18.1562,-5.5994,0.0
-18.1395,-5.6533,0.0
-17.1678,-5.4097,0.0
-17.1508,-5.4636,0.0
-20.9421,-6.7399,0.0
-18.068,-5.8776,0.0
-18.0495,-5.9344,0.0
-17.0827,-5.6727,0.0
-18.9609,-6.3626,0.0
-17.9938,-6.1011,0.0
-16.0835,-5.5066,0.0
-16.0661,-5.5571,0.0
-17.9366,-6.2673,0.0
-18.861,-6.6531,0.0
-20.724,-7.3836,0.0
-16.9369,-6.0943,0.0
-20.6785,-7.51,0.0
-18.7771,-6.8863,0.0
-18.7554,-6.9453,0.0
-17.7979,-6.6508,0.0
-20.5838,-7.7657,0.0
-17.7558,-6.7625,0.0
-22.4029,-8.6087,0.0
-23.3081,-9.0406,0.0
-21.4172,-8.3847,0.0
-20.4621,-8.0809,0.0
-21.3656,-8.5154,0.0
-23.1943,-9.3287,0.0
-17.6065,-7.1421,0.0
-21.2859,-8.7126,0.0
-18.4856,-7.6343,0.0
-21.2323,-8.8425,0.0
-21.2044,-8.9092,0.0
-18.4142,-7.805,0.0
-18.3909,-7.8596,0.0
-12.8563,-5.5421,0.0
-18.3412,-7.975,0.0
-17.4016,-7.6279,0.0
-18.2921,-8.0869,0.0
-18.2666,-8.1443,0.0
-18.2424,-8.1985,0.0
-18.2166,-8.2557,0.0
-20.0096,-9.1442,0.0
-17.2575,-7.9485,0.0
-18.1394,-8.4239,0.0
-19.9241,-9.3289,0.0
-22.6095,-10.6682,0.0
-20.7698,-9.88,0.0
-20.7387,-9.9452,0.0
-20.7091,-10.0067,0.0
-22.4756,-10.9475,0.0
-21.5434,-10.5773,0.0
-17.0303,-8.4243,0.0
-17.8987,-8.924,0.0
-16.0835,-8.0821,0.0
-16.0595,-8.1298,0.0
-17.8154,-9.0891,0.0
-19.5654,-10.0596,0.0
-17.7595,-9.1978,0.0
-22.1632,-11.5669,0.0
-15.9312,-8.3783,0.0
-23.8595,-12.6383,0.0
-16.762,-8.9463,0.0
-22.0181,-11.8407,0.0
-21.9829,-11.906,0.0
-16.6785,-9.101,0.0
-20.1551,-11.0803,0.0
-24.4965,-13.5618,0.0
-20.9603,-11.6903,0.0
-24.4108,-13.7155,0.0
-19.1478,-10.8333,0.0
-19.1137,-10.8934,0.0
-21.6811,-12.4471,0.0
-17.3153,-10.0091,0.0
-19.0121,-11.0698,0.0
-21.565,-12.6471,0.0
-21.5274,-12.711,0.0
-19.7684,-11.7563,0.0
-15.4419,-9.2491,0.0
-19.6962,-11.8768,0.0
-21.3683,-12.9768,0.0
-21.3274,-13.0439,0.0
-18.734,-11.5342,0.0
-19.5475,-12.12,0.0
-23.7505,-14.8294,0.0
-18.6265,-11.707,0.0
-22.8145,-14.4395,0.0
-23.6123,-15.0485,0.0
-24.4093,-15.6584,0.0
-14.28,-9.224,0.0
-15.9275,-10.3593,0.0
-20.9167,-13.6927,0.0
-16.6989,-11.0067,0.0
-19.1639,-12.718,0.0
-22.4523,-14.9965,0.0
-19.0858,-12.8348,0.0
-19.8734,-13.4553,0.0
-16.5279,-11.2619,0.0
-14.8432,-10.1824,0.0
-18.9253,-13.0703,0.0
-19.7076,-13.6971,0.0
-18.0257,-12.6124,0.0
-13.8983,-9.7896,0.0
-17.9484,-12.7223,0.0
-19.5363,-13.9403,0.0
-20.3046,-14.585,0.0
-17.8299,-12.8877,0.0
-16.1721,-11.767,0.0
-18.5553,-13.5904,0.0
-15.2949,-11.2723,0.0
-13.6532,-10.1287,0.0
-22.4351,-16.7531,0.0
-19.1874,-14.4168,0.0
-21.5348,-16.2866,0.0
-18.3008,-13.9313,0.0
-11.9083,-9.121,0.0
-15.8394,-12.2112,0.0
-23.7014,-18.3913,0.0
-14.9763,-11.6923,0.0
-18.0846,-14.2108,0.0
-15.6869,-12.4065,0.0
-19.5625,-15.5663,0.0
-17.1719,-13.7523,0.0
-19.4643,-15.6889,0.0
-17.8642,-14.4868,0.0
-15.4945,-12.646,0.0
-20.8638,-17.1377,0.0
-15.4169,-12.7404,0.0
-15.3768,-12.7888,0.0
-20.7074,-17.3264,0.0
-15.2984,-12.8825,0.0
-20.5981,-17.4561,0.0
-17.5024,-14.922,0.0
-20.4911,-17.5816,0.0
-18.922,-16.3388,0.0
-20.3833,-17.7065,0.0
-21.0805,-18.4286,0.0
-18.7701,-16.5131,0.0
-21.7164,-19.2198,0.0
-21.6559,-19.2879,0.0
-17.1272,-15.3512,0.0
-14.8536,-13.393,0.0
-17.7737,-16.1275,0.0
-21.4152,-19.5548,0.0
-16.9384,-15.5593,0.0
-16.1551,-14.9336,0.0
-17.5725,-16.3465,0.0
-21.1747,-19.8149,0.0
-16.0163,-15.0824,0.0
-18.1464,-17.1962,0.0
-12.3048,-11.73,0.0
-19.4843,-18.6913,0.0
-17.2671,-16.6688,0.0
-22.9567,-22.2933,0.0
-15.7345,-15.3761,0.0
-17.8251,-17.529,0.0
-16.3512,-16.1752,0.0
-15.5916,-15.521,0.0
-17.6622,-17.6931,0.0
-19.7228,-19.8749,0.0
-20.3624,-20.6488,0.0
-19.5976,-19.9984,0.0
-17.4448,-17.9075,0.0
-16.6929,-17.2438,0.0
-13.8655,-14.4134,0.0
-19.3518,-20.2363,0.0
-16.5327,-17.3974,0.0
-15.1048,-15.9952,0.0
-19.1638,-20.4145,0.0
-16.371,-17.5496,0.0
-21.7544,-23.468,0.0
-15.5859,-16.9139,0.0
-18.234,-19.9129,0.0
-16.1523,-17.7511,0.0
-16.0996,-17.799,0.0
-18.049,-20.0807,0.0
-17.9858,-20.1373,0.0
-18.5899,-20.9383,0.0
-18.5241,-20.9966,0.0
-16.4804,-18.7989,0.0
-19.0524,-21.8633,0.0
-21.6021,-24.9469,0.0
-16.3058,-18.9505,0.0
-20.7993,-24.3185,0.0
-16.1897,-19.0498,0.0
-18.7105,-22.1566,0.0
-14.7872,-17.6164,0.0
-18.5748,-22.2705,0.0
-15.3143,-18.479,0.0
-18.4385,-22.3836,0.0
-17.7347,-21.6675,0.0
-13.8808,-17.0682,0.0
-17.602,-21.7755,0.0
-15.0287,-18.712,0.0
-13.7224,-17.1958,0.0
-15.5355,-19.5869,0.0
-15.4739,-19.6356,0.0
-9.2473,-11.8105,0.0
-9.2122,-11.8379,0.0
-12.2333,-15.8223,0.0
-11.5744,-15.0677,0.0
-8.4955,-11.1277,0.0
-7.2519,-9.5609,0.0
-10.2309,-13.5768,0.0
-10.79,-14.4075,0.0
-7.76,-10.4299,0.0
-8.916,-12.0625,0.0
-10.6562,-14.5067,0.0
-10.6106,-14.5401,0.0
-11.1518,-15.383,0.0
-8.768,-12.1705,0.0
-7.5658,-10.5716,0.0
-5.2148,-7.3352,0.0
-2.885,-4.0837,0.0
-9.7654,-13.9154,0.0
-12.5809,-18.0477,0.0
-6.8331,-9.8645,0.0
-11.3368,-16.4766,0.0
-6.771,-9.9073,0.0
-9.5505,-14.0637,0.0
-6.7103,-9.9485,0.0
-11.1317,-16.6158,0.0
-3.8788,-5.8271,0.0
-7.1695,-10.8443,0.0
-10.4287,-15.8822,0.0
-8.1959,-12.5629,0.0
-7.0689,-10.9101,0.0
-15.6925,-24.3874,0.0
-18.8518,-29.4891,0.0
-9.6475,-15.1962,0.0
-12.7997,-20.3019,0.0
-11.6778,-18.6448,0.0
-10.0347,-16.134,0.0
-14.1877,-22.9719,0.0
-16.7342,-27.2757,0.0
-11.4458,-18.7881,0.0
-7.2461,-11.9789,0.0
-12.876,-21.4292,0.0
-7.6851,-12.8817,0.0
-3.5675,-6.0227,0.0
-17.241,-29.3044,0.0
-10.0875,-17.2697,0.0
-12.5415,-21.6266,0.0
-15.971,-27.7296,0.0
-10.9201,-19.0985,0.0
-15.7964,-27.8294,0.0
-15.7138,-27.8761,0.0
-17.0911,-30.5433,0.0
-13.1105,-23.6033,0.0
-6.7617,-12.2589,0.0
-2.4011,-4.3857,0.0
-10.5042,-19.3303,0.0
-13.296,-24.6418,0.0
-13.2185,-24.6834,0.0
-12.6716,-23.8418,0.0
-18.2011,-34.4923,0.0
-9.2783,-17.7176,0.0
-6.4558,-12.4227,0.0
-8.7114,-16.8852,0.0
-2.2785,-4.4507,0.0
-3.6232,-7.1325,0.0
-15.7589,-31.2515,0.0
-14.3183,-28.6179,0.0
-16.4515,-33.1413,0.0
-10.1654,-20.6316,0.0
-2.1958,-4.4921,0.0
-2.1817,-4.4989,0.0
-1.7346,-3.6043,0.0
-10.7707,-22.5609,0.0
-2.1399,-4.5189,0.0
-8.0808,-17.1959,0.0
-13.5187,-29.0042,0.0
-6.2942,-13.6156,0.0
-7.5045,-16.361,0.0
-6.2109,-13.6538,0.0
-3.7008,-8.2039,0.0
-8.9868,-20.0808,0.0
-7.3012,-16.4528,0.0
-12.8879,-29.29,0.0
-10.0007,-22.9126,0.0
-17.0774,-39.4634,0.0
-3.1541,-7.352,0.0
-10.963,-25.7646,0.0
-3.4978,-8.2925,0.0
-4.6289,-11.0713,0.0
-12.2562,-29.5599,0.0
-3.0408,-7.3996,0.0
-3.3947,-8.3352,0.0
-4.4933,-11.127,0.0
-4.4584,-11.1411,0.0
-11.0583,-27.8875,0.0
-8.7804,-22.3362,0.0
-9.0731,-23.2954,0.0
-6.1199,-15.8602,0.0
-2.8578,-7.4721,0.0
-10.2744,-27.1189,0.0
-4.5676,-12.1712,0.0
-14.64,-39.3658,0.0
-13.4794,-36.5965,0.0
-6.5108,-17.8496,0.0
-9.177,-25.3926,0.0
-3.3693,-9.4153,0.0
-8.3493,-23.5646,0.0
-2.6494,-7.5486,0.0
-9.1898,-26.449,0.0
-9.4319,-27.4233,0.0
-1.6122,-4.733,0.0
-13.4171,-39.7993,0.0
-5.6966,-17.0748,0.0
-11.9191,-36.0823,0.0
-6.8349,-20.9113,0.0
-8.923,-27.5931,0.0
-5.7924,-18.0955,0.0
-9.9617,-31.4605,0.0
-10.1617,-32.4459,0.0
-3.5525,-11.4621,0.0
-10.2564,-33.4635,0.0
-5.5106,-18.1833,0.0
-4.8823,-16.2838,0.0
-5.1153,-17.2579,0.0
-10.9656,-37.4267,0.0
-1.3916,-4.8024,0.0
-9.6356,-33.6475,0.0
-3.5396,-12.5088,0.0
-8.6216,-30.8167,0.0
-7.1927,-26.0243,0.0
-7.901,-28.9409,0.0
-1.3025,-4.8274,0.0
-11.3287,-42.5166,0.0
-6.8697,-26.1114,0.0
-8.05,-30.9709,0.0
-5.716,-22.2784,0.0
-12.2738,-48.4701,0.0
-7.0354,-28.1337,0.0
-10.3007,-41.748,0.0
-1.1825,-4.8582,0.0
-7.4757,-31.1145,0.0
-1.1528,-4.8653,0.0
-9.1068,-38.9495,0.0
-7.6368,-33.1312,0.0
-1.7724,-7.8012,0.0
-7.4342,-33.1773,0.0
-8.6235,-39.0594,0.0
-10.8385,-49.835,0.0
-6.0789,-28.3557,0.0
-3.9244,-18.5903,0.0
-6.5111,-31.3306,0.0
-1.0028,-4.8984,0.0
-0.9874,-4.9015,0.0
-10.1091,-51.0079,0.0
-2.4894,-12.7594,0.0
-0.942,-4.9105,0.0
-0.9266,-4.9134,0.0
-0.912,-4.9161,0.0
-2.1518,-11.8055,0.0
-4.0532,-22.64,0.0
-3.2928,-18.7125,0.0
-0.851,-4.927,0.0
-4.0107,-23.6625,0.0
-5.254,-31.5657,0.0
-5.638,-34.5429,0.0
-3.7917,-23.6986,0.0
-3.8764,-24.6976,0.0
-3.6468,-23.7213,0.0
-0.7442,-4.9443,0.0
-2.1887,-14.8395,0.0
-0.714,-4.9488,0.0
-0.9778,-6.9314,0.0
-4.3761,-31.6994,0.0
-2.2719,-16.8475,0.0
-0.6526,-4.9572,0.0
-2.4241,-18.8447,0.0
-2.3649,-18.8523,0.0
-5.218,-42.6822,0.0
-0.592,-4.9648,0.0
-2.0751,-17.88,0.0
-0.1122,-0.9937,0.0
-2.6211,-23.8564,0.0
-0.5305,-4.9718,0.0
-1.8534,-17.9043,0.0
-0.8001,-7.9599,0.0
-1.3564,-13.9341,0.0
-0.4688,-4.978,0.0
-1.5437,-16.9298,0.0
-2.455,-27.8922,0.0
-1.6909,-19.9284,0.0
-0.408,-4.9833,0.0
-0.5492,-6.9784,0.0
-0.5273,-6.9801,0.0
-1.2303,-16.9554,0.0
-1.9386,-27.9328,0.0
-0.3305,-4.9891,0.0
-1.0734,-16.9661,0.0
-0.42,-6.9874,0.0
-0.2843,-4.9919,0.0
-0.2695,-4.9927,0.0
-0.2538,-4.9936,0.0
-0.2381,-4.9943,0.0
-0.2233,-4.995,0.0
-0.9136,-21.981,0.0
-1.4203,-36.9727,0.0
-0.1417,-3.9975,0.0
-0.3228,-9.9948,0.0
-0.9617,-32.986,0.0
-0.0262,-0.9997,0.0
-0.2764,-11.9968,0.0
-0.199,-9.998,0.0
-0.2539,-14.9979,0.0
-0.5239,-37.9964,0.0
-0.2555,-23.9986,0.0
-0.0384,-4.9999,0.0
-0.0908,-19.9998,0.0
-0.0098,-7.0,0.0
0.0188,-12.0,0.0
0.0895,-18.9998,0.0
0.0393,-4.9998,0.0
0.0541,-4.9997,0.0
0.2094,-14.9985,0.0
0.3934,-22.9966,0.0
0.5017,-24.995,0.0
0.6963,-29.9919,0.0
0.6324,-23.9917,0.0
0.8502,-28.9875,0.0
0.1623,-4.9974,0.0
1.1391,-31.9797,0.0
1.1183,-28.9784,0.0
0.3753,-8.9922,0.0
0.3587,-7.992,0.0
0.4302,-8.9897,0.0
1.1717,-22.9701,0.0
0.5408,-9.9854,0.0
0.5704,-9.9837,0.0
1.6248,-26.9511,0.0
1.1396,-17.9639,0.0
0.3314,-4.989,0.0
0.347,-4.9879,0.0
1.4508,-19.9473,0.0
1.8875,-24.9286,0.0
2.1231,-26.9164,0.0
1.2265,-14.9498,0.0
1.1861,-13.9497,0.0
1.9327,-21.9149,0.0
1.7286,-18.9212,0.0
1.2211,-12.9425,0.0
1.3589,-13.9339,0.0
3.8071,-37.8088,0.0
3.4036,-32.824,0.0
1.9128,-17.8981,0.0
0.5461,-4.9701,0.0
2.1344,-18.8797,0.0
0.9237,-7.9465,0.0
0.9472,-7.9437,0.0
1.4583,-11.9111,0.0
1.6203,-12.8986,0.0
0.6379,-4.9591,0.0
2.3526,-17.8456,0.0
3.7468,-27.7482,0.0
2.5983,-18.8215,0.0
4.0561,-28.7149,0.0
4.2892,-29.6918,0.0
1.7509,-11.8716,0.0
2.6823,-17.799,0.0
1.9776,-12.8487,0.0
0.7753,-4.9395,0.0
2.8468,-17.7734,0.0
0.8063,-4.9346,0.0
2.9554,-17.7557,0.0
2.8438,-16.7604,0.0
3.0669,-17.7368,0.0
2.4263,-13.7882,0.0
2.9988,-16.7334,0.0
2.6923,-14.7564,0.0
1.4593,-7.8658,0.0
0.9275,-4.9132,0.0
2.6401,-13.7488,0.0
4.4044,-22.5744,0.0
5.2536,-26.484,0.0
0.9883,-4.9014,0.0
4.4124,-21.553,0.0
4.8874,-23.4971,0.0
4.9612,-23.4816,0.0
1.0481,-4.8889,0.0
1.0634,-4.8856,0.0
4.0994,-18.5525,0.0
2.6239,-11.7096,0.0
3.9909,-17.552,0.0
0.8991,-3.8976,0.0
3.4151,-14.6061,0.0
6.9219,-29.1905,0.0
5.8446,-24.3072,0.0
1.1833,-4.858,0.0
4.0752,-16.5043,0.0
6.7975,-27.1624,0.0
6.1411,-24.234,0.0
2.2382,-8.7172,0.0
3.776,-14.517,0.0
2.0368,-7.7364,0.0
4.6375,-17.3923,0.0
7.2988,-27.032,0.0
1.3177,-4.8232,0.0
5.0647,-18.3125,0.0
5.1223,-18.2965,0.0
3.2694,-11.546,0.0
7.9886,-27.878,0.0
3.3419,-11.5253,0.0
5.6267,-19.1922,0.0
5.1183,-17.257,0.0
4.3104,-14.3673,0.0
1.451,-4.7848,0.0
7.0369,-22.9452,0.0
7.109,-22.923,0.0
5.9808,-19.0848,0.0
6.0407,-19.0659,0.0
5.7956,-18.0945,0.0
7.6964,-23.7858,0.0
3.1084,-9.5046,0.0
5.6489,-17.0906,0.0
3.1664,-9.4854,0.0
1.5981,-4.7377,0.0
4.8389,-14.1981,0.0
6.1827,-17.9659,0.0
5.9107,-17.0019,0.0
8.2834,-23.5878,0.0
8.3534,-23.5631,0.0
1.6855,-4.7074,0.0
8.5013,-23.5102,0.0
3.4284,-9.3939,0.0
6.2242,-16.8896,0.0
4.8823,-13.1211,0.0
1.7576,-4.6809,0.0
1.7723,-4.6754,0.0
10.3643,-27.0847,0.0
6.843,-17.7249,0.0
1.8154,-4.6588,0.0
8.0523,-20.4734,0.0
9.2193,-23.238,0.0
8.9206,-22.2805,0.0
1.873,-4.6359,0.0
7.1698,-17.5953,0.0
4.9434,-12.0234,0.0
4.9812,-12.0078,0.0
4.6309,-11.0705,0.0
1.5552,-3.6853,0.0
1.9585,-4.6005,0.0
5.9163,-13.7839,0.0
4.7677,-11.0122,0.0
6.8032,-15.5794,0.0
2.0145,-4.5762,0.0
11.3618,-25.5912,0.0
9.3989,-20.9919,0.0
6.993,-15.4951,0.0
2.0711,-4.5509,0.0
5.0049,-10.9065,0.0
7.1361,-15.4297,0.0
11.8333,-25.3766,0.0
3.4024,-7.2404,0.0
3.8533,-8.1334,0.0
2.1549,-4.5118,0.0
4.3366,-9.0108,0.0
8.2933,-17.0945,0.0
7.4683,-15.2717,0.0
10.1654,-20.6316,0.0
2.224,-4.4782,0.0
4.0284,-8.0481,0.0
9.0051,-17.858,0.0
9.0611,-17.8296,0.0
5.4703,-10.6806,0.0
7.7944,-15.1079,0.0
6.9193,-13.3088,0.0
10.6736,-20.3734,0.0
2.3335,-4.4221,0.0
9.3894,-17.659,0.0
2.3612,-4.4073,0.0
7.1228,-13.2009,0.0
8.1195,-14.9356,0.0
11.0487,-20.1724,0.0
9.6595,-17.5127,0.0
2.4286,-4.3706,0.0
7.327,-13.0887,0.0
11.7853,-20.9071,0.0
1.9752,-3.4783,0.0
2.4826,-4.3401,0.0
9.4828,-16.4644,0.0
3.5127,-6.0548,0.0
2.0181,-3.4536,0.0
9.1276,-15.5141,0.0
2.549,-4.3015,0.0
2.5625,-4.2935,0.0
12.876,-21.4292,0.0
17.085,-28.233,0.0
9.3674,-15.3705,0.0
19.8719,-32.3899,0.0
14.7174,-23.8201,0.0
7.9244,-12.736,0.0
9.5545,-15.2549,0.0
5.3347,-8.4582,0.0
6.9696,-10.9738,0.0
7.0021,-10.9531,0.0
7.5778,-11.7719,0.0
13.5977,-20.9786,0.0
4.9175,-7.5378,0.0
14.8236,-22.5668,0.0
13.7911,-20.852,0.0
14.9612,-22.4758,0.0
16.7019,-24.9208,0.0
10.6274,-15.7499,0.0
14.0449,-20.6819,0.0
10.159,-14.8591,0.0
11.3396,-16.4746,0.0
24.4852,-35.3479,0.0
18.3041,-26.2481,0.0
22.4085,-31.9196,0.0
9.809,-13.8846,0.0
27.2396,-38.3015,0.0
7.5676,-10.5703,0.0
19.2896,-26.7752,0.0
8.8062,-12.1429,0.0
14.1509,-19.3844,0.0
19.5364,-26.5956,0.0
13.6745,-18.4935,0.0
14.3296,-19.2526,0.0
8.9916,-12.0063,0.0
16.8547,-22.3589,0.0
22.9695,-30.2721,0.0
16.3842,-21.4606,0.0
10.9677,-14.2727,0.0
18.3541,-23.7303,0.0
14.1254,-18.1514,0.0
23.4317,-29.9158,0.0
21.6683,-27.4861,0.0
27.964,-35.2564,0.0
24.9552,-31.2608,0.0
8.1423,-10.1342,0.0
14.4588,-17.887,0.0
20.1946,-24.8229,0.0
17.1049,-20.8907,0.0
23.5249,-28.5583,0.0
8.297,-10.008,0.0
24.3445,-29.1778,0.0
27.6456,-32.9351,0.0
28.3943,-33.612,0.0
19.4316,-22.8563,0.0
25.3492,-29.6381,0.0
18.2662,-21.2214,0.0
19.6422,-22.6756,0.0
31.5351,-36.1876,0.0
22.4178,-25.5626,0.0
25.1448,-28.4911,0.0
24.5653,-27.6685,0.0
22.6533,-25.3541,0.0
22.0642,-24.5392,0.0
18.112,-20.0239,0.0
29.6182,-32.5386,0.0
28.3694,-30.9706,0.0
22.3623,-24.2678,0.0
19.7186,-21.2644,0.0
32.0659,-34.3624,0.0
22.5859,-24.0599,0.0
35.7088,-37.8006,0.0
30.3154,-31.89,0.0
29.0277,-30.3545,0.0
34.6701,-36.0276,0.0
22.9527,-23.7102,0.0
34.1917,-35.0988,0.0
24.5013,-24.9937,0.0
24.5754,-24.9209,0.0
26.0623,-26.2632,0.0
24.0248,-24.0584,0.0
28.3484,-28.22,0.0
31.9915,-31.6472,0.0
22.8201,-22.4331,0.0
12.8737,-12.5805,0.0
25.1089,-24.3833,0.0
32.3812,-31.2483,0.0
24.5357,-23.5372,0.0
28.9524,-27.5999,0.0
34.8468,-33.0106,0.0
29.1205,-27.4226,0.0
28.4763,-26.6477,0.0
32.2214,-29.963,0.0
38.9191,-35.9764,0.0
28.7216,-26.3831,0.0
25.8501,-23.5961,0.0
28.8822,-26.2072,0.0
28.2217,-25.4467,0.0
35.0045,-31.3637,0.0
38.0845,-33.9201,0.0
41.1862,-36.4513,0.0
43.5533,-38.3029,0.0
27.8564,-24.3521,0.0
30.1975,-26.2318,0.0
43.9057,-37.8984,0.0
46.2948,-39.7215,0.0
42.6145,-36.3319,0.0
46.5434,-39.4298,0.0
39.7759,-33.4944,0.0
44.4826,-37.2196,0.0
44.5993,-37.0797,0.0
51.6467,-42.6804,0.0
33.2323,-27.2876,0.0
41.841,-34.1369,0.0
37.2819,-30.2334,0.0
34.262,-27.6065,0.0
37.4711,-29.9986,0.0
36.7775,-29.2646,0.0
33.7314,-26.6682,0.0
35.3878,-27.7975,0.0
38.6231,-30.1539,0.0
34.7668,-26.9679,0.0
43.5642,-33.5732,0.0
43.6636,-33.4438,0.0
46.9516,-35.7287,0.0
23.133,-17.489,0.0
43.1717,-32.4378,0.0
33.657,-25.1238,0.0
16.0647,-11.9133,0.0
18.5149,-13.6454,0.0
26.6263,-19.4946,0.0
31.5397,-22.9401,0.0
26.7449,-19.3316,0.0
27.6178,-19.8308,0.0
20.3529,-14.5176,0.0
19.58,-13.8788,0.0
28.6177,-20.1502,0.0
233.5439,-163.347,0.0
254.5563,-176.9212,0.0
256.7567,-177.2569,0.0
256.4876,-175.8838,0.0
255.3555,-173.9959,0.0
258.3853,-174.8743,0.0
253.954,-170.7143,0.0
256.1225,-171.0709,0.0
259.1586,-171.9239,0.0
256.3573,-168.9081,0.0
256.8573,-168.1467,0.0
258.2227,-167.8841,0.0
264.6295,-170.8691,0.0
259.2434,-166.3035,0.0
256.391,-163.3391,0.0
257.748,-163.0674,0.0
256.5373,-161.2377,0.0
260.4359,-162.5489,0.0
260.0953,-161.2031,0.0
259.7209,-159.9064,0.0
259.3688,-158.568,0.0
259.0109,-157.2335,0.0
265.4707,-160.079,0.0
259.9665,-155.6484,0.0
261.3138,-155.3419,0.0
260.9125,-154.0574,0.0
259.6698,-152.2255,0.0
261.8753,-152.415,0.0
259.729,-150.136,0.0
263.6688,-151.3102,0.0
262.405,-149.4911,0.0
262.8474,-148.7119,0.0
259.8257,-145.9267,0.0
262.9032,-146.5705,0.0
264.2118,-146.2742,0.0
264.67,-145.4434,0.0
262.4919,-143.1747,0.0
262.9156,-142.3952,0.0
262.4808,-141.0951,0.0
262.0405,-139.7991,0.0
263.3378,-139.489,0.0
264.6599,-139.1264,0.0
263.3224,-137.3692,0.0
264.6168,-137.0472,0.0
265.9355,-136.6723,0.0
262.7768,-134.0648,0.0
266.7654,-135.0452,0.0
