θ,r,z
143.44,35.0,320.0
143.61,35.0,320.0
143.79,35.0,320.0
143.97,35.0,320.0
144.14,35.0,320.0
144.32,35.0,320.0
144.50,35.0,320.0
144.67,34.0,320.0
144.85,35.0,320.0
145.02,35.0,320.0
145.20,35.0,320.0
145.38,35.0,320.0
145.55,35.0,320.0
145.73,35.0,320.0
145.91,35.0,320.0
146.08,35.0,320.0
146.26,35.0,320.0
146.44,35.0,320.0
146.61,140.0,320.0
146.79,35.0,320.0
146.97,35.0,320.0
147.14,35.0,320.0
147.32,35.0,320.0
147.50,35.0,320.0
147.67,35.0,320.0
147.85,140.0,320.0
148.03,140.0,320.0
148.20,35.0,320.0
148.38,35.0,320.0
148.56,35.0,320.0
148.73,35.0,320.0
148.91,140.0,320.0
149.09,35.0,320.0
149.26,35.0,320.0
149.44,140.0,320.0
149.62,35.0,320.0
149.79,35.0,320.0
149.97,35.0,320.0
150.15,35.0,320.0
150.32,35.0,320.0
150.50,35.0,320.0
150.68,140.0,320.0
150.85,35.0,320.0
151.03,35.0,320.0
151.21,35.0,320.0
151.38,35.0,320.0
151.56,35.0,320.0
151.74,35.0,320.0
151.91,35.0,320.0
152.09,35.0,320.0
152.27,35.0,320.0
152.44,35.0,320.0
152.62,35.0,320.0
152.80,35.0,320.0
152.97,35.0,320.0
153.15,140.0,320.0
153.33,35.0,320.0
153.50,35.0,320.0
153.68,35.0,320.0
153.86,140.0,320.0
154.03,140.0,320.0
154.21,35.0,320.0
154.39,140.0,320.0
154.56,140.0,320.0
154.74,35.0,320.0
154.92,140.0,320.0
155.09,35.0,320.0
155.27,35.0,320.0
155.45,140.0,320.0
155.62,35.0,320.0
155.80,35.0,320.0
155.98,35.0,320.0
156.15,140.0,320.0
156.33,35.0,320.0
156.51,140.0,320.0
156.68,35.0,320.0
156.86,35.0,320.0
157.04,35.0,320.0
157.21,35.0,320.0
157.39,35.0,320.0
157.57,140.0,320.0
157.74,35.0,320.0
157.92,35.0,320.0
158.10,140.0,320.0
158.27,35.0,320.0
158.45,140.0,320.0
158.63,140.0,320.0
158.80,140.0,320.0
158.98,35.0,320.0
159.16,35.0,320.0
159.33,35.0,320.0
159.51,35.0,320.0
159.69,35.0,320.0
159.86,35.0,320.0
160.04,35.0,320.0
160.22,35.0,320.0
160.39,35.0,320.0
160.57,35.0,320.0
160.75,140.0,320.0
160.92,140.0,320.0
161.10,35.0,320.0
161.28,35.0,320.0
161.45,35.0,320.0
161.63,35.0,320.0
161.81,35.0,320.0
161.98,35.0,320.0
162.16,35.0,320.0
162.34,140.0,320.0
162.51,35.0,320.0
162.69,140.0,320.0
162.87,35.0,320.0
163.04,140.0,320.0
163.22,35.0,320.0
163.40,140.0,320.0
163.57,35.0,320.0
163.75,35.0,320.0
163.93,140.0,320.0
164.10,140.0,320.0
164.28,35.0,320.0
164.46,35.0,320.0
164.63,35.0,320.0
164.81,35.0,320.0
164.99,35.0,320.0
165.16,35.0,320.0
165.34,35.0,320.0
165.52,35.0,320.0
165.69,35.0,320.0
165.87,35.0,320.0
166.05,35.0,320.0
166.22,35.0,320.0
166.40,35.0,320.0
166.58,35.0,320.0
166.75,35.0,320.0
166.93,35.0,320.0
167.11,35.0,320.0
167.28,140.0,320.0
167.46,35.0,320.0
167.64,140.0,320.0
167.81,35.0,320.0
167.99,35.0,320.0
168.17,107.0,320.0
168.34,140.0,320.0
168.52,35.0,320.0
168.70,106.0,320.0
168.87,35.0,320.0
169.05,129.0,320.0
169.23,129.0,320.0
169.40,110.0,320.0
169.58,35.0,320.0
169.76,35.0,320.0
169.93,135.0,320.0
170.11,35.0,320.0
170.29,140.0,320.0
170.46,136.0,320.0
170.64,166.0,320.0
170.82,35.0,320.0
170.99,35.0,320.0
171.17,35.0,320.0
171.35,35.0,320.0
171.52,35.0,320.0
171.70,35.0,320.0
171.88,35.0,320.0
172.05,35.0,320.0
172.23,35.0,320.0
172.41,35.0,320.0
172.58,140.0,320.0
172.76,35.0,320.0
172.94,35.0,320.0
173.11,35.0,320.0
173.29,133.0,320.0
173.47,35.0,320.0
173.64,35.0,320.0
173.82,35.0,320.0
174.00,110.0,320.0
174.17,35.0,320.0
174.35,35.0,320.0
174.53,126.0,320.0
174.70,35.0,320.0
174.88,115.0,320.0
175.06,35.0,320.0
175.23,35.0,320.0
175.41,125.0,320.0
175.59,35.0,320.0
175.76,35.0,320.0
175.94,35.0,320.0
176.12,35.0,320.0
176.29,140.0,320.0
176.47,140.0,320.0
176.65,35.0,320.0
176.82,35.0,320.0
177.00,35.0,320.0
177.18,35.0,320.0
177.35,140.0,320.0
177.53,140.0,320.0
177.71,35.0,320.0
177.88,140.0,320.0
178.06,35.0,320.0
178.24,140.0,320.0
178.41,140.0,320.0
178.59,140.0,320.0
178.77,140.0,320.0
178.94,35.0,320.0
179.12,35.0,320.0
179.30,140.0,320.0
179.47,140.0,320.0
179.65,35.0,320.0
179.83,140.0,320.0
180.00,35.0,320.0
180.18,35.0,320.0
180.36,35.0,320.0
180.53,35.0,320.0
180.71,35.0,320.0
180.89,35.0,320.0
181.06,102.0,320.0
181.24,147.0,320.0
181.42,35.0,320.0
181.59,35.0,320.0
181.77,129.0,320.0
181.95,111.0,320.0
182.12,110.0,320.0
182.30,125.0,320.0
182.47,123.0,320.0
182.65,124.0,320.0
182.83,155.0,320.0
183.00,125.0,320.0
183.18,125.0,320.0
183.36,131.0,320.0
183.53,124.0,320.0
183.71,135.0,320.0
183.89,136.0,320.0
184.06,132.0,320.0
184.24,124.0,320.0
184.42,132.0,320.0
184.59,123.0,320.0
184.77,135.0,320.0
184.95,125.0,320.0
185.12,126.0,320.0
185.30,123.0,320.0
185.48,127.0,320.0
185.65,119.0,320.0
185.83,124.0,320.0
186.01,138.0,320.0
186.18,122.0,320.0
186.36,128.0,320.0
186.54,128.0,320.0
186.71,125.0,320.0
186.89,119.0,320.0
187.07,132.0,320.0
187.24,123.0,320.0
187.42,128.0,320.0
187.60,144.0,320.0
187.77,141.0,320.0
187.95,136.0,320.0
188.13,133.0,320.0
188.30,130.0,320.0
188.48,145.0,320.0
188.66,122.0,320.0
188.83,132.0,320.0
189.01,139.0,320.0
189.19,144.0,320.0
189.36,125.0,320.0
189.54,125.0,320.0
189.72,132.0,320.0
189.89,136.0,320.0
190.07,128.0,320.0
190.25,126.0,320.0
190.42,126.0,320.0
190.60,132.0,320.0
190.78,140.0,320.0
190.95,129.0,320.0
191.13,137.0,320.0
191.31,133.0,320.0
191.48,133.0,320.0
191.66,142.0,320.0
191.84,136.0,320.0
192.01,138.0,320.0
192.19,139.0,320.0
192.37,131.0,320.0
192.54,144.0,320.0
192.72,129.0,320.0
192.90,135.0,320.0
193.07,128.0,320.0
193.25,124.0,320.0
193.43,134.0,320.0
193.60,132.0,320.0
193.78,125.0,320.0
193.96,118.0,320.0
194.13,129.0,320.0
194.31,132.0,320.0
194.49,140.0,320.0
194.66,135.0,320.0
194.84,125.0,320.0
195.02,129.0,320.0
195.19,139.0,320.0
195.37,130.0,320.0
195.55,135.0,320.0
195.72,126.0,320.0
195.90,134.0,320.0
196.08,122.0,320.0
196.25,135.0,320.0
196.43,136.0,320.0
196.61,119.0,320.0
196.78,130.0,320.0
196.96,133.0,320.0
197.14,121.0,320.0
197.31,131.0,320.0
197.49,130.0,320.0
197.67,132.0,320.0
197.84,126.0,320.0
198.02,119.0,320.0
198.20,118.0,320.0
198.37,132.0,320.0
198.55,135.0,320.0
198.73,125.0,320.0
198.90,125.0,320.0
199.08,132.0,320.0
199.26,136.0,320.0
199.43,134.0,320.0
199.61,137.0,320.0
199.79,141.0,320.0
199.96,131.0,320.0
200.14,129.0,320.0
200.32,130.0,320.0
200.49,134.0,320.0
200.67,141.0,320.0
200.85,135.0,320.0
201.02,133.0,320.0
201.20,130.0,320.0
201.38,127.0,320.0
201.55,124.0,320.0
201.73,133.0,320.0
201.91,132.0,320.0
202.08,120.0,320.0
202.26,139.0,320.0
202.44,132.0,320.0
202.61,125.0,320.0
202.79,125.0,320.0
202.97,124.0,320.0
203.14,131.0,320.0
203.32,127.0,320.0
203.50,128.0,320.0
203.67,113.0,320.0
203.85,123.0,320.0
204.03,121.0,320.0
204.20,130.0,320.0
204.38,134.0,320.0
204.56,121.0,320.0
204.73,128.0,320.0
204.91,141.0,320.0
205.09,145.0,320.0
205.26,125.0,320.0
205.44,119.0,320.0
205.62,117.0,320.0
205.79,128.0,320.0
205.97,114.0,320.0
206.15,113.0,320.0
206.32,132.0,320.0
206.50,113.0,320.0
206.68,131.0,320.0
206.85,136.0,320.0
207.03,117.0,320.0
207.21,126.0,320.0
207.38,122.0,320.0
207.56,132.0,320.0
207.74,35.0,320.0
207.91,118.0,320.0
208.09,130.0,320.0
208.27,134.0,320.0
208.44,124.0,320.0
208.62,128.0,320.0
208.80,124.0,320.0
208.97,120.0,320.0
209.15,117.0,320.0
209.33,35.0,320.0
209.50,130.0,320.0
209.68,118.0,320.0
209.86,35.0,320.0
210.03,35.0,320.0
210.21,120.0,320.0
210.39,101.0,320.0
210.56,115.0,320.0
210.74,114.0,320.0
210.92,143.0,320.0
211.09,129.0,320.0
211.27,131.0,320.0
211.45,35.0,320.0
211.62,159.0,320.0
211.80,89.0,320.0
211.98,110.0,320.0
212.15,35.0,320.0
212.33,110.0,320.0
212.51,140.0,320.0
212.68,35.0,320.0
212.86,125.0,320.0
213.04,134.0,320.0
213.21,132.0,320.0
213.39,35.0,320.0
213.57,35.0,320.0
213.74,103.0,320.0
213.92,122.0,320.0
214.10,123.0,320.0
214.27,35.0,320.0
214.45,108.0,320.0
214.63,35.0,320.0
214.80,35.0,320.0
214.98,35.0,320.0
215.16,122.0,320.0
215.33,147.0,320.0
215.51,35.0,320.0
215.69,35.0,320.0
215.86,126.0,320.0
216.04,119.0,320.0
216.22,122.0,320.0
216.39,35.0,320.0
216.57,140.0,320.0
216.75,114.0,320.0
216.92,35.0,320.0
217.10,35.0,320.0
217.28,136.0,320.0
217.45,116.0,320.0
217.63,133.0,320.0
217.81,124.0,320.0
217.98,148.0,320.0
218.16,124.0,320.0
218.34,112.0,320.0
218.51,35.0,320.0
218.69,35.0,320.0
218.87,35.0,320.0
219.04,35.0,320.0
219.22,35.0,320.0
219.40,140.0,320.0
219.57,35.0,320.0
219.75,35.0,320.0
219.92,35.0,320.0
220.10,106.0,320.0
220.28,35.0,320.0
220.45,111.0,320.0
220.63,91.0,320.0
220.81,106.0,320.0
220.98,110.0,320.0
221.16,135.0,320.0
221.34,140.0,320.0
221.51,118.0,320.0
221.69,35.0,320.0
221.87,128.0,320.0
222.04,121.0,320.0
222.22,123.0,320.0
222.40,109.0,320.0
222.57,35.0,320.0
222.75,35.0,320.0
222.93,114.0,320.0
223.10,114.0,320.0
223.28,107.0,320.0
223.46,35.0,320.0
223.63,35.0,320.0
223.81,35.0,320.0
223.99,117.0,320.0
224.16,127.0,320.0
224.34,105.0,320.0
224.52,111.0,320.0
224.69,106.0,320.0
224.87,133.0,320.0
225.05,125.0,320.0
225.22,105.0,320.0
225.40,117.0,320.0
225.58,109.0,320.0
225.75,132.0,320.0
225.93,96.0,320.0
226.11,116.0,320.0
226.28,35.0,320.0
226.46,122.0,320.0
226.64,111.0,320.0
226.81,125.0,320.0
226.99,35.0,320.0
227.17,35.0,320.0
227.34,35.0,320.0
227.52,35.0,320.0
227.70,106.0,320.0
227.87,35.0,320.0
228.05,114.0,320.0
228.23,35.0,320.0
228.40,119.0,320.0
228.58,35.0,320.0
228.76,113.0,320.0
228.93,35.0,320.0
229.11,35.0,320.0
229.29,102.0,320.0
229.46,140.0,320.0
229.64,35.0,320.0
229.82,35.0,320.0
229.99,35.0,320.0
230.17,35.0,320.0
230.35,35.0,320.0
230.52,35.0,320.0
230.70,35.0,320.0
230.88,81.0,320.0
231.05,35.0,320.0
231.23,73.0,320.0
231.41,35.0,320.0
231.58,82.0,320.0
231.76,35.0,320.0
231.94,107.0,320.0
232.11,140.0,320.0
232.29,35.0,320.0
232.47,35.0,320.0
232.64,35.0,320.0
232.82,125.0,320.0
233.00,35.0,320.0
233.17,35.0,320.0
233.35,140.0,320.0
233.53,35.0,320.0
233.70,111.0,320.0
233.88,35.0,320.0
234.06,35.0,320.0
234.23,99.0,320.0
234.41,62.0,320.0
234.59,121.0,320.0
234.76,35.0,320.0
234.94,79.0,320.0
235.12,35.0,320.0
235.29,35.0,320.0
235.47,35.0,320.0
235.65,35.0,320.0
235.82,35.0,320.0
236.00,35.0,320.0
236.18,35.0,320.0
236.35,35.0,320.0
236.53,35.0,320.0
236.71,140.0,320.0
236.88,140.0,320.0
237.06,35.0,320.0
237.24,140.0,320.0
237.41,140.0,320.0
237.59,35.0,320.0
237.77,35.0,320.0
237.94,35.0,320.0
238.12,35.0,320.0
238.30,35.0,320.0
238.47,35.0,320.0
238.65,140.0,320.0
238.83,140.0,320.0
239.00,35.0,320.0
239.18,140.0,320.0
239.36,35.0,320.0
239.53,35.0,320.0
239.71,35.0,320.0
239.89,35.0,320.0
240.06,35.0,320.0
240.24,140.0,320.0
240.42,140.0,320.0
240.59,35.0,320.0
240.77,35.0,320.0
240.95,140.0,320.0
241.12,140.0,320.0
241.30,35.0,320.0
241.48,35.0,320.0
241.65,140.0,320.0
241.83,140.0,320.0
242.01,35.0,320.0
242.18,140.0,320.0
242.36,35.0,320.0
242.54,140.0,320.0
242.71,35.0,320.0
242.89,35.0,320.0
243.07,140.0,320.0
243.24,140.0,320.0
243.42,35.0,320.0
243.60,35.0,320.0
243.77,35.0,320.0
243.95,140.0,320.0
244.13,35.0,320.0
244.30,35.0,320.0
244.48,35.0,320.0
244.66,140.0,320.0
244.83,35.0,320.0
245.01,35.0,320.0
245.19,140.0,320.0
245.36,140.0,320.0
245.54,35.0,320.0
245.72,35.0,320.0
245.89,35.0,320.0
246.07,35.0,320.0
246.25,35.0,320.0
246.42,140.0,320.0
246.60,35.0,320.0
246.78,140.0,320.0
246.95,140.0,320.0
247.13,35.0,320.0
247.31,35.0,320.0
247.48,35.0,320.0
247.66,35.0,320.0
247.84,140.0,320.0
248.01,140.0,320.0
248.19,140.0,320.0
248.37,140.0,320.0
248.54,140.0,320.0
248.72,35.0,320.0
248.90,140.0,320.0
249.07,35.0,320.0
249.25,35.0,320.0
249.43,35.0,320.0
249.60,35.0,320.0
249.78,35.0,320.0
249.96,140.0,320.0
250.13,140.0,320.0
250.31,35.0,320.0
250.49,35.0,320.0
250.66,140.0,320.0
250.84,35.0,320.0
251.02,35.0,320.0
251.19,35.0,320.0
251.37,35.0,320.0
251.55,140.0,320.0
251.72,35.0,320.0
251.90,35.0,320.0
252.08,140.0,320.0
252.25,35.0,320.0
252.43,35.0,320.0
252.61,35.0,320.0
252.78,35.0,320.0
252.96,140.0,320.0
253.14,140.0,320.0
253.31,35.0,320.0
253.49,35.0,320.0
253.67,35.0,320.0
253.84,140.0,320.0
254.02,35.0,320.0
254.20,35.0,320.0
254.37,35.0,320.0
254.55,140.0,320.0
254.73,35.0,320.0
254.90,35.0,320.0
255.08,140.0,320.0
255.26,140.0,320.0
255.43,140.0,320.0
255.61,35.0,320.0
255.79,35.0,320.0
255.96,35.0,320.0
256.14,140.0,320.0
256.32,35.0,320.0
256.49,140.0,320.0
256.67,35.0,320.0
256.84,35.0,320.0
257.02,35.0,320.0
257.20,35.0,320.0
257.37,35.0,320.0
257.55,140.0,320.0
257.73,35.0,320.0
257.90,35.0,320.0
258.08,35.0,320.0
258.26,35.0,320.0
258.43,35.0,320.0
258.61,35.0,320.0
258.79,35.0,320.0
258.96,71.0,320.0
259.14,35.0,320.0
259.32,35.0,320.0
259.49,62.0,320.0
259.67,35.0,320.0
259.85,140.0,320.0
260.02,35.0,320.0
260.20,35.0,320.0
260.38,140.0,320.0
260.55,35.0,320.0
260.73,80.0,320.0
260.91,35.0,320.0
261.08,109.0,320.0
261.26,140.0,320.0
261.44,35.0,320.0
261.61,35.0,320.0
261.79,62.0,320.0
261.97,35.0,320.0
262.14,35.0,320.0
262.32,94.0,320.0
262.50,35.0,320.0
262.67,35.0,320.0
262.85,35.0,320.0
263.03,35.0,320.0
263.20,35.0,320.0
263.38,35.0,320.0
263.56,35.0,320.0
263.73,35.0,320.0
263.91,35.0,320.0
264.09,140.0,320.0
264.26,35.0,320.0
264.44,35.0,320.0
264.62,35.0,320.0
264.79,140.0,320.0
264.97,35.0,320.0
265.15,35.0,320.0
265.32,35.0,320.0
265.50,35.0,320.0
265.68,35.0,320.0
265.85,63.0,320.0
266.03,35.0,320.0
266.21,35.0,320.0
266.38,35.0,320.0
266.56,39.0,320.0
266.74,35.0,320.0
266.91,35.0,320.0
267.09,35.0,320.0
267.27,140.0,320.0
267.44,140.0,320.0
267.62,35.0,320.0
267.80,35.0,320.0
267.97,140.0,320.0
268.15,140.0,320.0
268.33,35.0,320.0
268.50,35.0,320.0
268.68,35.0,320.0
268.86,140.0,320.0
269.03,35.0,320.0
269.21,72.0,320.0
269.39,140.0,320.0
269.56,35.0,320.0
269.74,35.0,320.0
269.92,140.0,320.0
270.09,140.0,320.0
270.27,35.0,320.0
270.45,35.0,320.0
270.62,35.0,320.0
270.80,140.0,320.0
270.98,35.0,320.0
271.15,140.0,320.0
271.33,140.0,320.0
271.51,35.0,320.0
271.68,35.0,320.0
271.86,140.0,320.0
272.04,140.0,320.0
272.21,140.0,320.0
272.39,140.0,320.0
272.57,35.0,320.0
272.74,35.0,320.0
272.92,35.0,320.0
273.10,35.0,320.0
273.27,35.0,320.0
273.45,140.0,320.0
273.63,140.0,320.0
273.80,35.0,320.0
273.98,35.0,320.0
274.16,140.0,320.0
274.33,140.0,320.0
274.51,35.0,320.0
274.69,140.0,320.0
274.86,35.0,320.0
275.04,35.0,320.0
275.22,140.0,320.0
275.39,35.0,320.0
275.57,35.0,320.0
275.75,35.0,320.0
275.92,140.0,320.0
276.10,35.0,320.0
276.27,35.0,320.0
276.45,35.0,320.0
276.63,35.0,320.0
276.80,140.0,320.0
276.98,140.0,320.0
277.16,140.0,320.0
277.33,140.0,320.0
277.51,35.0,320.0
277.69,140.0,320.0
277.86,140.0,320.0
278.04,35.0,320.0
278.22,35.0,320.0
278.39,35.0,320.0
278.57,35.0,320.0
278.75,140.0,320.0
278.92,35.0,320.0
279.10,140.0,320.0
279.28,140.0,320.0
279.45,35.0,320.0
279.63,140.0,320.0
279.81,35.0,320.0
279.98,140.0,320.0
280.16,140.0,320.0
280.34,35.0,320.0
280.51,35.0,320.0
280.69,35.0,320.0
280.87,140.0,320.0
281.04,140.0,320.0
281.22,140.0,320.0
281.40,35.0,320.0
281.57,35.0,320.0
281.75,140.0,320.0
281.93,140.0,320.0
282.10,140.0,320.0
282.28,140.0,320.0
282.46,140.0,320.0
282.63,140.0,320.0
282.81,35.0,320.0
282.99,140.0,320.0
283.16,140.0,320.0
283.34,140.0,320.0
283.52,35.0,320.0
283.69,140.0,320.0
283.87,35.0,320.0
284.05,35.0,320.0
284.22,140.0,320.0
284.40,35.0,320.0
284.58,140.0,320.0
284.75,140.0,320.0
284.93,35.0,320.0
285.11,35.0,320.0
285.28,140.0,320.0
285.46,35.0,320.0
285.64,35.0,320.0
285.81,140.0,320.0
285.99,35.0,320.0
286.17,35.0,320.0
286.34,35.0,320.0
286.52,140.0,320.0
286.70,35.0,320.0
286.87,35.0,320.0
287.05,35.0,320.0
287.23,35.0,320.0
287.40,140.0,320.0
287.58,35.0,320.0
287.76,35.0,320.0
287.93,35.0,320.0
288.11,140.0,320.0
288.29,35.0,320.0
288.46,140.0,320.0
288.64,35.0,320.0
288.82,35.0,320.0
288.99,140.0,320.0
289.17,35.0,320.0
289.35,140.0,320.0
289.52,35.0,320.0
289.70,35.0,320.0
289.88,35.0,320.0
290.05,140.0,320.0
290.23,35.0,320.0
290.41,35.0,320.0
290.58,140.0,320.0
290.76,140.0,320.0
290.94,35.0,320.0
291.11,35.0,320.0
291.29,140.0,320.0
291.47,35.0,320.0
291.64,35.0,320.0
291.82,140.0,320.0
292.00,140.0,320.0
292.17,35.0,320.0
292.35,140.0,320.0
292.53,140.0,320.0
292.70,140.0,320.0
292.88,140.0,320.0
293.06,140.0,320.0
293.23,35.0,320.0
293.41,35.0,320.0
293.59,140.0,320.0
293.76,140.0,320.0
293.94,35.0,320.0
294.12,140.0,320.0
294.29,35.0,320.0
294.47,140.0,320.0
294.65,140.0,320.0
294.82,140.0,320.0
295.00,140.0,320.0
295.17,35.0,320.0
295.35,35.0,320.0
295.53,140.0,320.0
295.70,35.0,320.0
295.88,140.0,320.0
296.06,140.0,320.0
296.23,35.0,320.0
296.41,35.0,320.0
296.59,140.0,320.0
296.76,140.0,320.0
296.94,35.0,320.0
297.12,35.0,320.0
297.29,35.0,320.0
297.47,140.0,320.0
297.65,140.0,320.0
297.82,35.0,320.0
298.00,35.0,320.0
298.18,140.0,320.0
298.35,140.0,320.0
298.53,140.0,320.0
298.71,140.0,320.0
298.88,140.0,320.0
299.06,35.0,320.0
299.24,35.0,320.0
299.41,35.0,320.0
299.59,140.0,320.0
299.77,140.0,320.0
299.94,140.0,320.0
300.12,35.0,320.0
300.30,35.0,320.0
300.47,35.0,320.0
300.65,140.0,320.0
300.83,35.0,320.0
301.00,140.0,320.0
301.18,35.0,320.0
301.36,140.0,320.0
301.53,140.0,320.0
301.71,35.0,320.0
301.89,35.0,320.0
302.06,35.0,320.0
302.24,140.0,320.0
302.42,140.0,320.0
302.59,140.0,320.0
302.77,35.0,320.0
302.95,140.0,320.0
303.12,35.0,320.0
303.30,140.0,320.0
303.48,140.0,320.0
303.65,35.0,320.0
303.83,35.0,320.0
304.01,35.0,320.0
304.18,35.0,320.0
304.36,140.0,320.0
304.54,35.0,320.0
304.71,35.0,320.0
304.89,35.0,320.0
305.07,35.0,320.0
305.24,35.0,320.0
305.42,35.0,320.0
305.60,140.0,320.0
305.77,140.0,320.0
305.95,140.0,320.0
306.13,35.0,320.0
306.30,35.0,320.0
306.48,140.0,320.0
306.66,35.0,320.0
306.83,140.0,320.0
307.01,140.0,320.0
307.19,35.0,320.0
307.36,35.0,320.0
307.54,140.0,320.0
307.72,140.0,320.0
307.89,140.0,320.0
308.07,35.0,320.0
308.25,35.0,320.0
308.42,35.0,320.0
308.60,140.0,320.0
308.78,140.0,320.0
308.95,140.0,320.0
309.13,140.0,320.0
309.31,140.0,320.0
309.48,35.0,320.0
309.66,35.0,320.0
309.84,140.0,320.0
310.01,140.0,320.0
310.19,35.0,320.0
310.37,140.0,320.0
310.54,140.0,320.0
310.72,140.0,320.0
310.90,140.0,320.0
311.07,140.0,320.0
311.25,140.0,320.0
311.43,140.0,320.0
311.60,35.0,320.0
311.78,140.0,320.0
311.96,140.0,320.0
312.13,140.0,320.0
312.31,35.0,320.0
312.49,35.0,320.0
312.66,35.0,320.0
312.84,35.0,320.0
313.02,140.0,320.0
313.19,140.0,320.0
313.37,35.0,320.0
313.55,140.0,320.0
313.72,35.0,320.0
313.90,140.0,320.0
314.07,35.0,320.0
314.25,35.0,320.0
314.43,35.0,320.0
314.60,35.0,320.0
314.78,35.0,320.0
314.96,140.0,320.0
315.13,35.0,320.0
315.31,35.0,320.0
315.49,140.0,320.0
315.66,35.0,320.0
315.84,35.0,320.0
316.02,140.0,320.0
316.19,140.0,320.0
316.37,35.0,320.0
316.55,35.0,320.0
316.72,35.0,320.0
316.90,35.0,320.0
317.08,35.0,320.0
317.25,140.0,320.0
317.43,140.0,320.0
317.61,35.0,320.0
317.78,140.0,320.0
317.96,35.0,320.0
318.14,35.0,320.0
318.31,140.0,320.0
318.49,35.0,320.0
318.67,35.0,320.0
318.84,35.0,320.0
319.02,140.0,320.0
319.20,35.0,320.0
319.37,140.0,320.0
319.55,35.0,320.0
319.73,35.0,320.0
319.90,35.0,320.0
320.08,140.0,320.0
320.26,35.0,320.0
320.43,140.0,320.0
320.61,35.0,320.0
320.79,35.0,320.0
320.96,35.0,320.0
321.14,140.0,320.0
321.32,140.0,320.0
321.49,35.0,320.0
321.67,35.0,320.0
321.85,140.0,320.0
322.02,35.0,320.0
322.20,35.0,320.0
322.38,35.0,320.0
322.55,35.0,320.0
322.73,140.0,320.0
322.91,140.0,320.0
323.08,140.0,320.0
323.26,35.0,320.0
323.44,35.0,320.0
323.61,35.0,320.0
323.79,140.0,320.0
323.97,140.0,320.0
324.14,35.0,320.0
324.32,35.0,320.0
324.50,140.0,320.0
324.67,35.0,320.0
324.85,140.0,320.0
325.03,35.0,320.0
325.20,35.0,320.0
325.38,35.0,320.0
325.56,35.0,320.0
325.73,35.0,320.0
325.91,35.0,320.0
326.09,35.0,320.0
326.26,140.0,320.0
326.44,140.0,320.0
326.62,35.0,320.0
326.79,35.0,320.0
326.97,35.0,320.0
327.15,140.0,320.0
327.32,140.0,320.0
327.50,35.0,320.0
327.68,35.0,320.0
327.85,35.0,320.0
328.03,35.0,320.0
328.21,35.0,320.0
328.38,140.0,320.0
328.56,35.0,320.0
328.74,35.0,320.0
328.91,140.0,320.0
329.09,35.0,320.0
329.27,140.0,320.0
329.44,35.0,320.0
329.62,35.0,320.0
329.80,35.0,320.0
329.97,140.0,320.0
330.15,140.0,320.0
330.33,140.0,320.0
330.50,35.0,320.0
330.68,99.0,320.0
330.86,35.0,320.0
331.03,35.0,320.0
331.21,35.0,320.0
331.39,140.0,320.0
331.56,35.0,320.0
331.74,35.0,320.0
331.92,35.0,320.0
332.09,35.0,320.0
332.27,35.0,320.0
332.45,140.0,320.0
332.62,35.0,320.0
332.80,140.0,320.0
332.97,35.0,320.0
333.15,35.0,320.0
333.33,140.0,320.0
333.50,35.0,320.0
333.68,35.0,320.0
333.86,35.0,320.0
334.03,35.0,320.0
334.21,35.0,320.0
334.39,35.0,320.0
334.56,35.0,320.0
334.74,140.0,320.0
334.92,35.0,320.0
335.09,35.0,320.0
335.27,78.0,320.0
335.45,35.0,320.0
335.62,140.0,320.0
335.80,35.0,320.0
335.98,35.0,320.0
336.15,35.0,320.0
336.33,140.0,320.0
336.51,35.0,320.0
336.68,35.0,320.0
336.86,140.0,320.0
337.04,35.0,320.0
337.21,35.0,320.0
337.39,35.0,320.0
337.57,35.0,320.0
337.74,35.0,320.0
337.92,82.0,320.0
338.10,35.0,320.0
338.27,87.0,320.0
338.45,35.0,320.0
338.63,35.0,320.0
338.80,35.0,320.0
338.98,35.0,320.0
339.16,35.0,320.0
339.33,66.0,320.0
339.51,35.0,320.0
339.69,35.0,320.0
339.86,35.0,320.0
340.04,35.0,320.0
340.22,35.0,320.0
340.39,80.0,320.0
340.57,35.0,320.0
340.75,35.0,320.0
340.92,35.0,320.0
341.10,140.0,320.0
341.28,78.0,320.0
341.45,35.0,320.0
341.63,35.0,320.0
341.81,35.0,320.0
341.98,35.0,320.0
342.16,35.0,320.0
342.34,140.0,320.0
342.51,35.0,320.0
342.69,35.0,320.0
342.87,140.0,320.0
343.04,35.0,320.0
343.22,140.0,320.0
343.40,90.0,320.0
343.57,35.0,320.0
343.75,140.0,320.0
343.93,140.0,320.0
344.10,35.0,320.0
344.28,35.0,320.0
344.46,35.0,320.0
344.63,35.0,320.0
344.81,114.0,320.0
344.99,35.0,320.0
345.16,55.0,320.0
345.34,35.0,320.0
345.52,35.0,320.0
345.69,140.0,320.0
345.87,35.0,320.0
346.05,140.0,320.0
346.22,35.0,320.0
346.40,35.0,320.0
346.58,140.0,320.0
346.75,35.0,320.0
346.93,140.0,320.0
347.11,35.0,320.0
347.28,35.0,320.0
347.46,35.0,320.0
347.64,35.0,320.0
347.81,35.0,320.0
347.99,35.0,320.0
348.17,35.0,320.0
348.34,140.0,320.0
348.52,35.0,320.0
348.70,35.0,320.0
348.87,35.0,320.0
349.05,35.0,320.0
349.23,35.0,320.0
